2025-04-09 09:49:04,060 - INFO - Logging to file: /home/dogdorgesh/Documents/Github/Tandem-Repeat-Domain-Database/col_data/logs/ensembl_api_20250409_094904.log
2025-04-09 09:49:04,128 - INFO - Found 5210 existing cache files
2025-04-09 13:33:57,396 - ERROR - Request error: /overlap/region/human/8:143869311-143869425 - HTTPSConnectionPool(host='rest.ensembl.org', port=443): Max retries exceeded with url: /overlap/region/human/8:143869311-143869425?feature=transcript (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x70366dbdee90>: Failed to resolve 'rest.ensembl.org' ([Errno -3] Temporary failure in name resolution)"))
2025-04-09 13:33:57,397 - ERROR - Request error: /overlap/region/human/8:143869311-143869425 - HTTPSConnectionPool(host='rest.ensembl.org', port=443): Max retries exceeded with url: /overlap/region/human/8:143869311-143869425?feature=exon (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x70366dc1bc50>: Failed to resolve 'rest.ensembl.org' ([Errno -3] Temporary failure in name resolution)"))
2025-04-09 13:33:57,399 - ERROR - Request error: /overlap/region/human/8:143869425-143869539 - HTTPSConnectionPool(host='rest.ensembl.org', port=443): Max retries exceeded with url: /overlap/region/human/8:143869425-143869539?feature=transcript (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x70366dc1b750>: Failed to resolve 'rest.ensembl.org' ([Errno -3] Temporary failure in name resolution)"))
2025-04-09 13:33:57,399 - ERROR - Request error: /overlap/region/human/8:143869425-143869539 - HTTPSConnectionPool(host='rest.ensembl.org', port=443): Max retries exceeded with url: /overlap/region/human/8:143869425-143869539?feature=exon (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x70366dc1b250>: Failed to resolve 'rest.ensembl.org' ([Errno -3] Temporary failure in name resolution)"))
2025-04-09 13:34:00,426 - ERROR - Request error: /overlap/region/human/8:143870031-143870145 - HTTPSConnectionPool(host='rest.ensembl.org', port=443): Max retries exceeded with url: /overlap/region/human/8:143870031-143870145?feature=transcript (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x70366dc1ad50>: Failed to resolve 'rest.ensembl.org' ([Errno -3] Temporary failure in name resolution)"))
2025-04-09 13:34:00,426 - ERROR - Request error: /overlap/region/human/8:143870031-143870145 - HTTPSConnectionPool(host='rest.ensembl.org', port=443): Max retries exceeded with url: /overlap/region/human/8:143870031-143870145?feature=exon (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x70366dc1aad0>: Failed to resolve 'rest.ensembl.org' ([Errno -3] Temporary failure in name resolution)"))
2025-04-09 13:34:00,428 - ERROR - Request error: /overlap/region/human/8:143870145-143870259 - HTTPSConnectionPool(host='rest.ensembl.org', port=443): Max retries exceeded with url: /overlap/region/human/8:143870145-143870259?feature=transcript (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x70366dbdead0>: Failed to resolve 'rest.ensembl.org' ([Errno -3] Temporary failure in name resolution)"))
2025-04-09 13:34:00,428 - ERROR - Request error: /overlap/region/human/8:143870145-143870259 - HTTPSConnectionPool(host='rest.ensembl.org', port=443): Max retries exceeded with url: /overlap/region/human/8:143870145-143870259?feature=exon (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x70366dbde5d0>: Failed to resolve 'rest.ensembl.org' ([Errno -3] Temporary failure in name resolution)"))
2025-04-09 13:34:00,430 - ERROR - Request error: /overlap/region/human/8:143870259-143870373 - HTTPSConnectionPool(host='rest.ensembl.org', port=443): Max retries exceeded with url: /overlap/region/human/8:143870259-143870373?feature=transcript (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x70366dbde0d0>: Failed to resolve 'rest.ensembl.org' ([Errno -3] Temporary failure in name resolution)"))
2025-04-09 13:34:00,430 - ERROR - Request error: /overlap/region/human/8:143870259-143870373 - HTTPSConnectionPool(host='rest.ensembl.org', port=443): Max retries exceeded with url: /overlap/region/human/8:143870259-143870373?feature=exon (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x70366dbddbd0>: Failed to resolve 'rest.ensembl.org' ([Errno -3] Temporary failure in name resolution)"))
2025-04-09 13:34:00,432 - ERROR - Request error: /overlap/region/human/8:143870373-143870487 - HTTPSConnectionPool(host='rest.ensembl.org', port=443): Max retries exceeded with url: /overlap/region/human/8:143870373-143870487?feature=transcript (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x70366dbdd6d0>: Failed to resolve 'rest.ensembl.org' ([Errno -3] Temporary failure in name resolution)"))
2025-04-09 13:34:00,434 - ERROR - Request error: /overlap/region/human/8:143870373-143870487 - HTTPSConnectionPool(host='rest.ensembl.org', port=443): Max retries exceeded with url: /overlap/region/human/8:143870373-143870487?feature=exon (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x70366dbdd1d0>: Failed to resolve 'rest.ensembl.org' ([Errno -3] Temporary failure in name resolution)"))
2025-04-09 13:34:00,435 - ERROR - Request error: /overlap/region/human/8:143870544-143870661 - HTTPSConnectionPool(host='rest.ensembl.org', port=443): Max retries exceeded with url: /overlap/region/human/8:143870544-143870661?feature=transcript (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x70366dbdccd0>: Failed to resolve 'rest.ensembl.org' ([Errno -3] Temporary failure in name resolution)"))
2025-04-09 13:34:00,437 - ERROR - Request error: /overlap/region/human/8:143870544-143870661 - HTTPSConnectionPool(host='rest.ensembl.org', port=443): Max retries exceeded with url: /overlap/region/human/8:143870544-143870661?feature=exon (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x70366dbdc7d0>: Failed to resolve 'rest.ensembl.org' ([Errno -3] Temporary failure in name resolution)"))
2025-04-09 13:34:00,438 - ERROR - Request error: /overlap/region/human/8:143870877-143870982 - HTTPSConnectionPool(host='rest.ensembl.org', port=443): Max retries exceeded with url: /overlap/region/human/8:143870877-143870982?feature=transcript (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x70366dbdc2d0>: Failed to resolve 'rest.ensembl.org' ([Errno -3] Temporary failure in name resolution)"))
2025-04-09 13:34:00,439 - ERROR - Request error: /overlap/region/human/8:143870877-143870982 - HTTPSConnectionPool(host='rest.ensembl.org', port=443): Max retries exceeded with url: /overlap/region/human/8:143870877-143870982?feature=exon (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x70366dbdf390>: Failed to resolve 'rest.ensembl.org' ([Errno -3] Temporary failure in name resolution)"))
2025-04-09 13:34:00,441 - ERROR - Request error: /overlap/region/human/8:143870991-143871105 - HTTPSConnectionPool(host='rest.ensembl.org', port=443): Max retries exceeded with url: /overlap/region/human/8:143870991-143871105?feature=transcript (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x70366dbdf890>: Failed to resolve 'rest.ensembl.org' ([Errno -3] Temporary failure in name resolution)"))
2025-04-09 13:34:00,443 - ERROR - Request error: /overlap/region/human/8:143870991-143871105 - HTTPSConnectionPool(host='rest.ensembl.org', port=443): Max retries exceeded with url: /overlap/region/human/8:143870991-143871105?feature=exon (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x70366dc1ac10>: Failed to resolve 'rest.ensembl.org' ([Errno -3] Temporary failure in name resolution)"))
2025-04-09 13:34:00,444 - ERROR - Request error: /overlap/region/human/8:143871105-143871219 - HTTPSConnectionPool(host='rest.ensembl.org', port=443): Max retries exceeded with url: /overlap/region/human/8:143871105-143871219?feature=transcript (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x70366dc1afd0>: Failed to resolve 'rest.ensembl.org' ([Errno -3] Temporary failure in name resolution)"))
2025-04-09 13:34:00,445 - ERROR - Request error: /overlap/region/human/8:143871105-143871219 - HTTPSConnectionPool(host='rest.ensembl.org', port=443): Max retries exceeded with url: /overlap/region/human/8:143871105-143871219?feature=exon (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x70366dc1b4d0>: Failed to resolve 'rest.ensembl.org' ([Errno -3] Temporary failure in name resolution)"))
2025-04-09 13:34:00,447 - ERROR - Request error: /overlap/region/human/8:143871219-143871333 - HTTPSConnectionPool(host='rest.ensembl.org', port=443): Max retries exceeded with url: /overlap/region/human/8:143871219-143871333?feature=transcript (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x70366dc1b9d0>: Failed to resolve 'rest.ensembl.org' ([Errno -3] Temporary failure in name resolution)"))
2025-04-09 13:34:00,449 - ERROR - Request error: /overlap/region/human/8:143871219-143871333 - HTTPSConnectionPool(host='rest.ensembl.org', port=443): Max retries exceeded with url: /overlap/region/human/8:143871219-143871333?feature=exon (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x70366dbdf610>: Failed to resolve 'rest.ensembl.org' ([Errno -3] Temporary failure in name resolution)"))
2025-04-09 13:34:00,450 - ERROR - Request error: /overlap/region/human/8:143871333-143871447 - HTTPSConnectionPool(host='rest.ensembl.org', port=443): Max retries exceeded with url: /overlap/region/human/8:143871333-143871447?feature=transcript (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x70366dbdf110>: Failed to resolve 'rest.ensembl.org' ([Errno -3] Temporary failure in name resolution)"))
2025-04-09 13:34:00,451 - ERROR - Request error: /overlap/region/human/8:143871333-143871447 - HTTPSConnectionPool(host='rest.ensembl.org', port=443): Max retries exceeded with url: /overlap/region/human/8:143871333-143871447?feature=exon (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x70366dbdc550>: Failed to resolve 'rest.ensembl.org' ([Errno -3] Temporary failure in name resolution)"))
